'fixed acidity','volatile acidity','citric acid','residual sugar',chlorides,'free sulfur dioxide','total sulfur dioxide',density,pH,sulphates,alcohol,quality
1.4551964082472786,-0.525744693678697,0.16319675194051544,-0.7233409992330954,-0.4841644198623152,-0.9103750477216702,0.436437398034242,-0.08717174479827504,-1.2771462627090855,0.7145351246272239,-0.23500212989154196,4
-1.2480299855686243,-0.11734164549858182,-2.019295552300853,0.6887692640021058,-0.7847260784033352,-0.08095839486510388,0.31179289977140323,0.7054678340737918,0.47927221867711983,-0.3426479495876775,-1.0432596984030789,6
1.424327702900098,2.1074971461535768,0.24794408258623216,0.11454890762005152,2.0068071239671297,0.33117115942258385,1.0980477234963637,1.2335226616504154,0.1441092297932198,-0.4751542482306754,-1.301680877542284,3
-3.5508983521781885,0.21552301456995254,-3.2192668603902,1.2581685636937192,-0.43588698337484033,-0.7003180745384269,-0.3480404017252944,-0.35573752242625145,3.8537085482777296,-0.3426479495876775,1.1840507236743778,6
-1.357690383978604,0.3264779012594642,-0.6193290261966151,-0.2905975314674692,-0.7847260784033352,0.910017092612213,-0.3244749266718409,-1.4458192151574953,-0.382285993135799,0.9283632331308472,1.6448735696214376,8
-1.1383695871586454,-0.4502063055671168,0.5806422818927317,0.028266076359834382,0.9594693967391379,1.529376772285536,0.5474476503059381,0.18569378191049546,-0.382285993135799,3.9592360534596387,-0.2752216218246456,6
-1.708509997808429,0.05882507647525944,-0.35345805448750794,-0.732412482056391,-0.8707170675906977,0.2651232499011911,0.5324813784605514,-1.7584551522127192,0.5932659105378589,0.7902857484815311,1.9411764528134379,8
0.6161967874010219,0.6139499076302838,1.6766408496336669,1.4701407046128196,2.5245329222367054,1.4503731518240839,0.9716262012681008,1.5661283767682634,-1.999134677342811,0.39562756197578913,-1.4696082825878458,5
1.8105663315107134,0.7142552152390189,0.684029818294122,-0.9782774640200028,-0.5047678767709772,-1.6293575940484115,-1.919418332114042,-0.1317500587967079,-1.6354396530874367,-0.3903734632748726,-0.5998805384424644,3
-1.3281316678979962,-0.5503944409521703,0.9784763873045346,-0.4785761671253835,-1.0425942476390504,-1.620676348915147,-0.4691708280682915,-0.782441837047598,2.2486397393345072,-0.45201367305519363,0.6522207127378182,3
-1.043626557701037,-0.6183246703149384,0.9715155292115326,0.11798557897869186,2.1050598118183705,0.26063058797152466,1.2604823173565043,0.23760123647849682,-0.7967524647585087,-0.04636631104170445,-0.7424354574530565,5
1.6917544615704032,-0.2570999914354846,1.1844662963701342,0.6476341512129286,-0.5910147165657866,-0.1565953179259255,-0.17967821870711234,0.647969968381993,0.2217477463136272,-0.24863071682704602,0.14642385245578374,9
-0.3707467982887906,-0.11734164549858182,-0.01934337215194168,0.7570971799650996,0.610630301710643,0.04291354106956072,-0.41873682688565483,0.3914376775584769,0.2638826657238909,0.6350529601958038,0.10879741646457101,7
-1.8675162385921515,-0.6205694330204075,-0.6390995949389461,0.8859449087270491,0.7235550833028255,1.4299956081698204,0.716715132583515,1.2592499815298799,0.9202254620081906,-0.0011786480148660596,-1.3570574368403556,3
0.36973673354964653,-0.5428547769817146,0.28789259726603184,-0.8106870860274804,-0.8647414942458915,-0.2463287032020388,0.19055168105073284,-1.059823350446818,0.5325778105246504,3.923561180316466e-05,1.2861982082017858,9
-0.15142600146883192,-0.3392514188776052,-0.11934098115938734,1.5998081435086873,0.8722596229820135,1.715184676187533,1.0423226264284613,1.6367296775329307,1.2690339128389665,-0.9292684954577661,-0.7360444677717053,5
-0.10224276136029957,0.5214783249616588,0.31702735639299356,-0.41552488309781194,-1.7318647565836347,1.2301910302756762,-0.2619207286357759,-1.2826223424154355,0.6241771650392908,-0.9932575451075175,1.4489090405864347,9
-0.46595648116686433,0.7410548494555292,-0.46662188767479146,-0.9019471567168761,-1.7187506614278982,-0.4411477744035336,-1.0140490110379365,-1.3710544077424593,1.40505804583691,1.2704849792348902,1.1941716970824932,9
0.2872155921710844,-1.1159356257041861,1.4806207629597417,2.2716993171447917,1.482728039281879,1.157760964481542,0.12326909934377535,2.286447242737011,1.4844234657921955,-1.1248086774144626,-1.3504749290344524,7
-1.1706899291341966,-0.7766463244007766,-0.21380916845889972,-0.10179574906665674,0.9851728389325796,0.4837994033705163,1.6591799763340433,1.0006519141536125,2.929417192083005,1.9235576410244353,-0.7404916527889347,4
-0.26108639987881177,-1.0049807390146746,-0.9193218532189521,0.14214593629815706,0.9594693967391379,-0.5764461386037623,-0.5365642021529223,0.012435764522770098,-0.8848616166933384,0.6350529601958038,-0.044810198851115084,5
-0.15142600146883192,-0.4502063055671168,-1.0193194622263977,-0.4500293353811209,1.3955182655247558,-1.133869850309753,-1.0314391782754455,0.2651037065465479,-1.6028267932041036,0.048432414325714664,-1.0432596984030789,4
0.6748701217473503,-0.5740584277168327,-0.8608048992713484,1.881516613410427,1.8630226496409787,0.5348016111653372,1.6411408055942096,1.2547970775475576,-1.0835601230239913,0.03706776043857285,-0.7315806860440235,3
1.44431775818041,-1.2919318449349204,1.2633789603906445,0.5905932544043502,0.48432322536691413,-0.51451017063643,-0.48211963963664517,0.4213091218995558,-2.043499840255207,-1.0169165928785302,-0.29905790263371607,4
-0.26108639987881177,0.10456812788044088,-0.7193266352040607,1.3720484236320418,-1.13356517343183,-0.5764461386037623,-0.7486534776340037,-0.11750774851809405,-1.8182163461573357,-0.9292684954577661,0.6464240700694738,6
0.5370497769356718,0.4853235327628519,0.29456179643317093,0.1026070797865205,-1.5825753600389596,1.0787381268849718,-0.19658802058008285,-0.5814417738949557,0.3153606779128569,-0.8457971254404816,0.9103504748401683,9
0.4290204662798982,0.43903876107102674,0.011416050778125878,-0.22556623451172456,-1.3390181980623876,-0.370391342246111,-0.7265660560151609,-0.4971667867421945,0.9124761026993043,0.8329517004058659,0.6744957096938391,9
-0.5900675951087493,-0.5611611922566285,-1.0193194622263977,-0.9055487751344117,0.4362107541963956,-1.0099979143750883,-1.6205760546117827,-0.2402321775010478,-0.16689644018257008,-0.8314984044794179,-0.8128482754295483,5
-1.2480299855686243,0.7702974480175102,-3.019271642375309,0.028266076359834382,0.4362107541963956,-0.6383821065710946,-0.9843082281685385,-0.023659655766381092,0.04849311277066203,0.34174268726075924,-0.5056330447981762,5
-1.357690383978604,-0.22829653218809348,-0.8193242442115064,-0.47280530736878545,2.616455098124486,-0.3287022667344331,-1.4084867791307012,-1.27256119776977,-0.81306509904226,-0.9292684954577661,0.49281645475378766,6
-0.019300045971294737,-0.7496495559163369,-0.5179282948124735,1.479025211508269,1.1039488799755974,0.48579337540396345,1.6660030925689884,0.9691838990519793,-0.8563176479732747,-0.11765783201862812,-0.6708079357892422,3
0.06789479535112575,-0.8940258523251632,0.2806494548703948,-0.7233409992330954,-1.3079847209460769,-0.51451017063643,-0.6779570524736432,-1.142617684728946,-0.4540825107868774,-0.9292684954577661,0.4160126470959446,7
-0.8818979988277569,-0.2921541831192826,0.47901059777450944,-0.9051765897459988,-0.8334926432198123,-1.5264683489150292,-1.5762346402974732,-1.3878306065420511,0.5279187218294056,-1.2987996919229423,1.0135150468695586,4
-0.6723552835892247,-0.6996403503050154,-0.8946703413091364,-0.8485560202976435,0.3055983613170644,-0.06549834447358058,0.09382136485718066,-0.8360019519126058,-0.23935903549506782,0.6350529601958038,0.30098506855443513,7
-0.4804071966987704,-0.8940258523251632,-0.51933141718917,-0.051449825596991614,-1.0463553996747064,0.724209188710216,-0.5365642021529223,-0.8466352383581466,-2.0336058991105643,-0.4404180405660257,0.49281645475378766,7
-1.467350782388583,-0.394728862222361,3.080582507078871,-0.9966526630850697,3.3141332881814756,-0.8861259784404238,0.19396552450413582,-0.1427745427203997,-0.09509992253149163,-0.5381881315443738,-1.1200635060609219,5
2.1160553643328006,0.3593681521528544,0.7872041479557118,-0.9735775603612195,-0.47777380150265664,-1.6293575940484115,-1.9777721775532697,-0.08184564697070901,-1.7539634082725772,-0.6526511878544766,-0.6632755051758445,3
-0.699727993518728,-1.226890512393698,3.9805609881458808,1.4403763395950357,0.4362107541963956,1.4055048363508713,0.9244952511611939,1.5645388369547084,2.633167748209425,2.003834233892677,-0.5824368524560192,5
-0.699727993518728,1.325071881465068,-3.3192644693976456,0.1193699643104924,0.610630301710643,-0.7003180745384269,-1.384921304077248,0.055750268869711454,-0.16689644018257008,-0.5381881315443738,-0.6592406601138622,5
-0.7274462149458429,-0.5727303028526554,-0.32044184745349297,0.33824243096688433,-1.0894781583441924,-0.9786875252225175,-1.0696353661750597,-0.33500375780137404,-0.6793396938818081,0.37448777686617657,0.2746592586189113,8
-0.699727993518728,-1.337845399083209,-0.219338590166833,-0.7233409992330954,0.610630301710643,0.6003372527755514,1.6785904528717055,0.12072202539010345,2.05879560700081,0.24397259628241103,-0.8896520830873927,6
-0.1618265526301108,0.12561477721493772,0.6427034885683491,-0.8261474532680527,-1.186645855873014,-0.20066703113766346,-0.6480553474364016,-1.2409162076459632,1.2457628391879239,0.24010133471978778,1.4071778221104394,9
1.626324888632316,-0.04427055395341427,1.8546091849111388,-0.9235094274243841,0.5142015373955886,-1.3750664387808094,-1.3638469476524926,0.20359240919951851,-1.0360442992311427,1.0491800516339282,-0.21652229182699156,4
-0.38369561219855375,1.4580540274984735,-0.7746020719340634,-0.5531515534666528,0.41889748065625865,-0.20483033079976848,-1.0891093727263035,-0.9023740181974932,0.9724692848072696,0.4510575722793955,0.9970575266601954,8
-0.5865970322575269,-0.7830709656356515,-0.19641362100980245,0.36468414677551536,-1.1035752357710484,-1.020647270165607,-1.0691157410251588,-0.13907862053710007,-0.6470547153232837,0.6375622798894586,0.014385938591658893,8
-0.9190487903386867,-0.3392514188776052,-0.219338590166833,2.21475938717563,-0.8719358521604589,2.0248645160241945,1.3251083270699031,1.7630636485448197,0.6946617716303519,1.31944359704424,-1.1200635060609219,5
0.024545327099947375,-0.33690266025074267,-0.9901439143682579,-0.529771417297373,1.3064623837270553,-1.1474227928413832,-1.021125897007331,0.2861662833932935,-1.3409826904340083,-0.1084586151909604,-1.0432596984030789,4
1.7243480529025306,-0.03278382908943474,0.7673770411623348,0.7429551544302043,-0.7621415192535412,-0.2533356042396578,-0.29232528925635937,0.7563473289068932,0.20009488322829283,0.14002536878312308,-0.05128017483229202,9
-1.0287091887486666,1.8798463149126263,-0.219338590166833,0.14214593629815706,1.046679170496261,-1.31967775421175,-0.8193499027943641,0.6874201239292361,0.9818478422346593,-0.049337676652633514,-0.5824368524560192,5
-1.0287091887486666,0.7702974480175102,-0.8193242442115064,0.5862773900576156,-0.523096757131964,-1.0719338823424207,-0.9607427531150851,-1.1390081427000107,-1.1002511696465673,-2.004739496219595,1.6448735696214376,7
1.223130746821738,0.100379541506799,-0.2199549343350035,1.5516767964418763,0.7718810495115552,-0.5074958562820133,0.22479308787434882,1.7217235483063253,-0.5312997165118328,-0.29715245242078964,-0.7833811781931604,4
-0.9190487903386867,0.8812523347070219,-1.0193194622263977,0.1193699643104924,-0.7847260784033352,-0.7622540425057592,-1.007873703221992,-1.4891337195044367,-1.243844204948721,-2.102509587197943,1.9520888002528112,8
0.008461529544326926,-0.24762334729710805,1.6754476937086225,0.9144673498472153,0.9943582422282443,1.5253797725734357,0.8399636976650893,1.408557581831645,-0.11779518208095616,0.014372004227370517,-1.5357953647391158,4
