fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
-0.4998041617586933,1.500631964939369,-1.2726109067064977,0.5075378911733236,0.14150788223242447,-0.8362944965785164,-0.9710329798417622,0.5619832197469777,1.1725001704935683,-0.7741119453622,-0.17396416313525878,3
-0.8987932325156878,0.47201393915105416,-1.0710445811314133,-0.37493382087719146,0.06700795152654652,-0.6279930293273686,-0.1595778248464117,1.0320069703775607,2.263951030385685,0.3766337200682638,-0.9786111283487178,5
-0.19643725752888516,2.2402642939289903,-1.2997036056975855,2.042968870325879,0.5258090064288562,-0.8642924716149518,-0.9581231589516022,0.9503395196700289,1.2236729214661495,-1.1562713535473892,0.1841996398387771,3
-1.6858729316484506,0.24681233310468526,-1.2224455945371842,-1.3224050840965036,0.06581681702040208,-0.8361386100522864,-0.9130958903589955,-0.8120072338500296,2.1311177341987473,-0.2917142439850563,-0.5368813526679074,4
-0.7774945643582883,0.113302064269292,-1.2726109067064977,-0.05855761154033855,0.18944171611945243,1.038418708681814,2.1388242804380777,0.4952326203949688,1.4170139799358323,-0.9591736055017903,-0.890476237181792,6
-0.3990682564819258,1.621654818586107,-1.2726109067064977,0.7702814508488859,0.17963734904787457,-0.8362944965785164,-0.9749443998232298,0.7230817234221223,1.1251584437824382,-0.8819662853774051,-0.07789689388790264,3
0.5403467221385008,-0.6641643647943133,1.0342948692637604,3.3384749662072295,1.032985061249829,-1.148746697455238,-1.0261884547077766,-0.13440908420822786,-0.5065338224646412,-0.23717964961412227,1.2904898003232137,7
-0.7509028234565983,1.3694369907545576,-1.2284224618899142,3.037980127148844,0.9793766112808332,-0.9404452302040903,-0.9172823508951453,0.1914846646343956,0.59776295400133,-0.6379239660213553,0.2745987488404677,4
-0.985963400842897,0.9165663502109705,-1.2726109067064977,-0.7604827683442484,-0.04250786193303672,-0.8362944965785164,-0.9521561656938712,-0.21549056925713644,1.4009749905845894,-0.25359859185969447,-0.6375922050918489,3
-0.11035188949258937,-1.2691094210980474,0.6286087039437785,0.1210718306113101,-1.6159489847205013,-1.0445959638296642,-1.0236349055067282,-1.5457607453476754,-0.0228869885986646,0.3175105128984655,1.8417053889929167,7
-0.4742478939647887,-0.2902487949726899,0.08796179092532239,-0.05855761154033855,0.43430924530526593,-0.9404452302040903,-0.875473562557974,-0.7908999805534055,-0.08141310932159576,-0.2912699427167632,0.6959518038228775,6
1.2239334602388097,-1.3663844196179753,1.0454018374069738,-0.691310030214045,-0.7900284006237999,-0.8362944965785164,-1.0261884547077766,0.38894066990337345,-0.01626410544083651,1.564018009463868,0.16714245682132145,6
0.653643990977038,1.165785292659837,-0.30063043850984855,0.612351672083197,1.0530195733194359,0.27724462953196394,2.279703052435054,1.6688245768753955,0.009496233445766358,1.1243023646785277,-0.1700585593803164,4
-0.4034711796137447,0.8104516285476533,-1.21683046011633,0.711607126826678,0.1741665013500781,-0.03533045929015518,-0.3843070448120387,0.21687963816005643,0.33429370231296035,-1.324940419768157,-0.5222281277379822,4
0.8600374557666104,1.862022454317881,0.2391365351066359,-0.05855761154033855,-0.05542581306636023,2.184076778563127,4.324190216610216,0.7928500817714711,-0.5374561364868989,-1.330231195937917,-1.1548809106825693,5
-1.598822733399765,0.4275706582321212,-1.2589486036057134,-1.0934630210347125,-0.23045600890836976,-0.8362944965785164,-0.9131522855954246,-0.5978142273642412,2.0228532236958445,-0.3093003056264671,-0.5593498454784125,4
-1.626585241460087,0.15814104862951228,-1.37339406949404,-1.4822505535561783,-0.97367904751316,-0.31554082845064685,-0.7247586704081714,-2.443739810697925,0.7655239411282572,-0.7365390512401143,1.3128960419913591,6
1.5271801306323094,-0.7834776229351124,0.9950102560132026,-0.8494981348824715,2.3932494787917733,-0.8362944965785164,-0.875473562557974,0.8991420322630664,-0.21171111708311138,0.673479792417165,-0.8023413460148647,6
-0.4427035847193646,-0.5111975959864452,0.2399472242979652,-0.29138619871180904,-0.23858403777495144,-0.1630847271131045,-0.6316226557518412,-1.7248875533435928,-0.7339512516379542,0.3772306697364569,1.3629895440530095,8
-0.4742478939647887,-0.24540981061246964,-0.16399611604353317,0.09963049312808826,0.7403936567875328,-0.6279930293273686,0.02881579034084155,0.7928500817714711,0.8958219488897727,0.0055761296321380355,-0.9786111283487178,6
-0.6561958962008885,0.3823359704306136,-1.37339406949404,-1.7986267628930317,-0.8512452829202533,0.10106210605164878,-0.6117225012958195,-1.0141130765858266,0.3746299178437103,-1.404442714025142,-0.6260715636810132,7
-0.6134091338487806,-1.0033510251396998,0.3263602849336174,-0.9884157888323254,-1.0439107934310328,-1.110683818128596,-0.9177423018735379,-0.32445299358873636,-0.5725168439763285,2.900225058325326,-0.44354972130580317,8
-0.6513063828365286,-0.8767704839969777,0.16151789330445726,-0.704063061448573,-0.8068278640328378,0.2136094100881901,-0.41208361538416677,-1.1025289228025998,-0.632553505269693,0.5071080904417322,0.5673021584150512,8
-0.24540918769419667,1.2506674604704058,-1.309451959146045,0.7190795452969714,-0.11716181007400309,-0.9404452302040903,-0.8856055451899038,0.14482599812003774,0.07625670279919791,-0.6080718350015355,0.2552773479882472,4
0.8054193623542013,-0.007960924233329343,-0.40342611320275795,-0.32162222950494135,1.11141473060456,-0.8857805598580959,-0.875473562557974,0.7118098506150821,-0.02850216395550738,-0.9981243457500357,-0.6888860343467443,4
1.4818587866478428,-0.3368131858225282,1.1716560683330126,-0.9316357305336188,2.5057664746828117,1.1940758579838666,0.3922498967202032,1.4300160199874659,0.009331266123288454,0.7271024991222108,-0.9953169680658941,3
-0.08511725283781278,1.12656472711025,-0.5551083372049812,-0.6632262659713609,0.4658068152508815,1.0647085104937348,0.4318370450345003,0.49297673689774507,-0.008041626632254686,-0.11196939200768602,-0.8369352891526932,3
2.1788721418708494,-1.1509537734146578,2.0972063168946873,-0.03122802457677884,-0.3270029711915195,-0.8362944965785164,-0.3986693965980142,0.9259486243431775,-2.6041487521764055,1.3380150419918084,-0.47502949333149264,8
-0.6311741193660831,-0.9589203137626031,-0.1540010248174593,-0.5017455628018986,-0.7273544456031998,1.4533689923959305,0.40590196134282974,-0.3877529937424791,0.6155841850234787,-0.8831957188122117,-0.6288685904955671,4
0.7387387876092099,-0.6489606698544518,0.3903112792879491,-0.37493382087719146,0.25065859841590665,0.3093635733027966,0.02881579034084155,-0.15314827760377453,-0.6677541442484146,0.0055761296321380355,0.34341223915517294,6
-0.29883730595901,2.3790584968050053,-1.3186104740034617,2.2952149144893195,0.6751043202056075,-0.8838310944379947,-0.9369176331068414,0.7190318774976177,1.4070017041561413,-1.0866611448356356,0.13459746222230626,3
0.6798480422838656,0.14141207977999368,0.20349319179013897,-1.0493967486286901,2.558013068423305,1.6579675592767145,0.4165067618338104,0.7675941702885064,0.1775078876438814,0.8240546665806078,-0.7652166780889359,3
-0.5296165147778751,2.6918592895724895,-1.361220923664039,2.863702365346828,1.0115714891374032,-0.9278653306091706,-0.8891266940197247,0.19773334812499047,1.8201701749874015,-0.9297804681318865,0.022808928119872528,3
-0.04970255541388857,-0.11089285753180883,0.037570209531551504,-0.691310030214045,-0.1166426953628136,-0.31554082845064685,0.10417323641574285,0.6865581312798757,0.3746299178437103,-0.3654814608039885,-0.6260715636810132,6
1.1026347920814092,-0.6489606698544518,1.4989260699509137,1.6815115398123548,-0.5451608714379864,-1.0445959638296642,-1.0261884547077766,0.31453630455923315,-1.9055852179828114,-0.21705842462953792,-0.9786111283487178,5
-0.3499483662000616,-0.5589711329732036,-0.39351416326687194,-1.3475433477732903,0.2787698128461367,1.7464989569809315,2.7040051259998377,-1.4935060733427747,-2.078015048445929,-1.3858253762352375,0.09178379911191441,6
-0.6708837209713685,-0.8622966571730304,0.16965098365970374,-0.6530006374162723,-0.9846727258496042,0.17999001162070413,-0.38167730043452663,-1.0570674124529411,-0.6430684111420869,0.5789735447866127,0.553077380912851,8
-0.8538239854786343,1.8176254588202778,-1.1658565405395502,-0.5314178650313021,0.47376425125244387,-0.21587789504444868,1.120686980268337,-0.4689617668581649,0.1526334006275296,-0.4428907140924784,-1.1197523150996154,4
-0.04970255541388857,0.40475546261072376,-0.7686950927687867,-0.05855761154033855,0.25065859841590665,0.10106210605164878,2.8547200181496404,0.04880642833024481,-1.0586481675329613,0.0055761296321380355,-0.8023413460148647,5
-0.8323033763561047,0.11114307042196972,0.4843771785390497,-0.6258860856989095,1.2743425418490764,-1.1157014030053605,-1.075822009496525,-0.18228568857849148,-0.01626410544083651,-1.1332491256173378,-0.33370315599868455,4
-0.7168452302795881,1.9517004230383215,-1.37339406949404,1.0487591211386484,1.413779362048519,-0.7321437629529425,-0.8001161164830727,-0.34447378848868154,0.6352259333667416,-1.478654232112367,-0.6260715636810132,5
